order_id,date,product,category,brand,region,city,channel,quantity,unit_price,discount_pct,revenue
NYK106904,2024-06-29,Keratin Conditioner,Haircare,Velvet,East,Guwahati,Web,1,608,0,608.0
NYK106905,2024-06-29,Vitamin C Serum,Skincare,Glow Co,West,Ahmedabad,Mobile App,1,977,0,977.0
NYK106906,2024-06-29,Kajal Eyeliner,Makeup,Velvet,West,Surat,Marketplace,3,494,10,1333.8
NYK106907,2024-06-29,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Marketplace,1,764,0,764.0
NYK106908,2024-06-29,Hair Vitamins,Wellness,Lumière,East,Kolkata,Web,3,879,0,2637.0
NYK106909,2024-06-29,Kajal Eyeliner,Makeup,Velvet,Central,Bhopal,Mobile App,1,494,25,370.5
NYK106910,2024-06-29,Hair Serum Smooth,Haircare,Velvet,East,Bhubaneswar,Web,1,363,0,363.0
NYK106911,2024-06-29,Collagen Powder,Wellness,Pureveda,South,Hyderabad,Mobile App,3,974,20,2337.6
NYK106912,2024-06-29,Argan Oil Shampoo,Haircare,Lumière,North,Delhi,Marketplace,1,461,10,414.9
NYK106913,2024-06-29,HD Foundation,Makeup,Velvet,South,Bengaluru,Web,2,906,25,1359.0
NYK106914,2024-06-29,Keratin Conditioner,Haircare,Velvet,East,Bhubaneswar,Marketplace,1,608,0,608.0
NYK106915,2024-06-29,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Web,1,1157,0,1157.0
NYK106916,2024-06-29,Onion Hair Oil,Haircare,Maison Lux,South,Chennai,Mobile App,2,451,0,902.0
NYK106917,2024-06-29,Collagen Powder,Wellness,Pureveda,South,Chennai,Mobile App,3,974,20,2337.6
NYK106918,2024-06-29,Hair Vitamins,Wellness,Lumière,South,Chennai,Web,1,879,0,879.0
NYK106919,2024-06-29,Body Mist Citrus,Fragrance,Bloomé,East,Kolkata,Web,1,1979,25,1484.25
NYK106920,2024-06-29,Charcoal Face Wash,Bath & Body,Lumière,West,Ahmedabad,Marketplace,2,668,10,1202.4
NYK106921,2024-06-29,Body Mist Citrus,Fragrance,Bloomé,East,Kolkata,Web,3,1979,0,5937.0
NYK106922,2024-06-29,Oud Perfume Luxe,Fragrance,Bloomé,East,Bhubaneswar,Marketplace,1,1812,0,1812.0
NYK106923,2024-06-29,Vitamin C Serum,Skincare,Glow Co,West,Ahmedabad,Web,1,977,0,977.0
NYK106924,2024-06-29,Hair Serum Smooth,Haircare,Velvet,West,Ahmedabad,Web,2,363,20,580.8
NYK106925,2024-06-29,Keratin Conditioner,Haircare,Velvet,South,Hyderabad,Marketplace,2,608,5,1155.2
NYK106926,2024-06-29,Niacinamide Toner,Skincare,Lumière,North,Chandigarh,Marketplace,1,790,0,790.0
NYK106927,2024-06-29,Onion Hair Oil,Haircare,Maison Lux,West,Surat,Mobile App,3,451,0,1353.0
NYK106928,2024-06-29,Onion Hair Oil,Haircare,Maison Lux,Central,Bhopal,Mobile App,2,451,20,721.6
NYK106929,2024-06-29,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Marketplace,2,1157,0,2314.0
NYK106930,2024-06-29,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Ahmedabad,Marketplace,1,662,5,628.9
NYK106931,2024-06-29,Eau de Parfum Rose,Fragrance,Maison Lux,North,Delhi,Marketplace,3,2032,0,6096.0
NYK106932,2024-06-29,Shea Body Lotion,Bath & Body,Pureveda,West,Ahmedabad,Web,1,581,5,551.95
NYK106933,2024-06-29,Mascara Volume,Makeup,Glow Co,South,Chennai,Web,1,465,0,465.0
NYK106934,2024-06-29,Compact Powder,Makeup,Glow Co,East,Bhubaneswar,Mobile App,1,666,20,532.8
NYK106935,2024-06-29,Matte Liquid Lipstick,Makeup,Maison Lux,South,Kochi,Web,1,796,10,716.4
NYK106936,2024-06-29,Matte Liquid Lipstick,Makeup,Maison Lux,West,Ahmedabad,Web,4,796,0,3184.0
NYK106937,2024-06-29,Sunscreen SPF 50,Skincare,Lumière,South,Hyderabad,Web,3,764,15,1948.2
NYK106938,2024-06-29,Kajal Eyeliner,Makeup,Velvet,North,Chandigarh,Marketplace,2,494,15,839.8
NYK106939,2024-06-29,Shea Body Lotion,Bath & Body,Pureveda,East,Bhubaneswar,Web,1,581,0,581.0
NYK106940,2024-06-30,Collagen Powder,Wellness,Pureveda,South,Chennai,Marketplace,1,974,10,876.6
NYK106941,2024-06-30,Oud Perfume Luxe,Fragrance,Bloomé,South,Kochi,Mobile App,2,1812,0,3624.0
NYK106942,2024-06-30,Coffee Body Scrub,Bath & Body,Glow Co,West,Pune,Marketplace,2,694,0,1388.0
NYK106943,2024-06-30,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Mobile App,1,461,0,461.0
NYK106944,2024-06-30,Mascara Volume,Makeup,Glow Co,East,Guwahati,Marketplace,1,465,20,372.0
NYK106945,2024-06-30,Mascara Volume,Makeup,Glow Co,Central,Nagpur,Marketplace,1,465,20,372.0
NYK106946,2024-06-30,Collagen Powder,Wellness,Pureveda,West,Surat,Marketplace,2,974,5,1850.6
NYK106947,2024-06-30,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Marketplace,2,451,10,811.8
NYK106948,2024-06-30,Hair Vitamins,Wellness,Lumière,West,Pune,Web,1,879,0,879.0
NYK106949,2024-06-30,Hair Vitamins,Wellness,Lumière,West,Pune,Marketplace,2,879,5,1670.1
NYK106950,2024-06-30,Argan Oil Shampoo,Haircare,Lumière,North,Jaipur,Web,4,461,20,1475.2
NYK106951,2024-06-30,Body Mist Citrus,Fragrance,Bloomé,South,Kochi,Marketplace,1,1979,5,1880.05
NYK106952,2024-06-30,Coffee Body Scrub,Bath & Body,Glow Co,East,Bhubaneswar,Marketplace,1,694,20,555.2
NYK106953,2024-06-30,Eau de Parfum Rose,Fragrance,Maison Lux,West,Pune,Web,2,2032,0,4064.0
NYK106954,2024-06-30,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Mumbai,Web,2,662,0,1324.0
NYK106955,2024-06-30,Compact Powder,Makeup,Glow Co,East,Guwahati,Marketplace,1,666,15,566.1
NYK106956,2024-06-30,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Hyderabad,Mobile App,1,662,20,529.6
NYK106957,2024-06-30,Coffee Body Scrub,Bath & Body,Glow Co,South,Bengaluru,Mobile App,1,694,15,589.9
NYK106958,2024-06-30,Sunscreen SPF 50,Skincare,Lumière,West,Mumbai,Web,2,764,25,1146.0
NYK106959,2024-06-30,Vitamin C Serum,Skincare,Glow Co,West,Ahmedabad,Marketplace,2,977,25,1465.5
NYK106960,2024-06-30,Body Mist Citrus,Fragrance,Bloomé,South,Chennai,Marketplace,3,1979,20,4749.6
NYK106961,2024-06-30,Biotin Gummies,Wellness,Bloomé,Central,Nagpur,Mobile App,1,1157,15,983.45
NYK106962,2024-06-30,Keratin Conditioner,Haircare,Velvet,North,Jaipur,Web,2,608,25,912.0
NYK106963,2024-06-30,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Kochi,Marketplace,3,662,0,1986.0
NYK106964,2024-06-30,Eau de Parfum Rose,Fragrance,Maison Lux,South,Chennai,Mobile App,1,2032,5,1930.4
NYK106965,2024-06-30,HD Foundation,Makeup,Velvet,South,Chennai,Mobile App,2,906,15,1540.2
NYK106966,2024-06-30,Keratin Conditioner,Haircare,Velvet,West,Surat,Web,2,608,20,972.8
NYK106967,2024-06-30,Compact Powder,Makeup,Glow Co,West,Pune,Mobile App,3,666,15,1698.3
NYK106968,2024-06-30,Shea Body Lotion,Bath & Body,Pureveda,South,Chennai,Web,3,581,0,1743.0
NYK106969,2024-06-30,Mascara Volume,Makeup,Glow Co,West,Mumbai,Web,2,465,10,837.0
NYK106970,2024-06-30,Body Mist Citrus,Fragrance,Bloomé,North,Chandigarh,Web,3,1979,25,4452.75
NYK106971,2024-06-30,Onion Hair Oil,Haircare,Maison Lux,West,Mumbai,Mobile App,1,451,20,360.8
NYK106972,2024-06-30,Hair Serum Smooth,Haircare,Velvet,West,Surat,Marketplace,1,363,20,290.4
NYK106973,2024-06-30,Compact Powder,Makeup,Glow Co,West,Mumbai,Web,1,666,20,532.8
NYK106974,2024-06-30,Matte Liquid Lipstick,Makeup,Maison Lux,South,Kochi,Marketplace,1,796,15,676.6
NYK106975,2024-07-01,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Chennai,Marketplace,1,662,15,562.7
NYK106976,2024-07-01,Keratin Conditioner,Haircare,Velvet,East,Bhubaneswar,Mobile App,2,608,25,912.0
NYK106977,2024-07-01,Hair Serum Smooth,Haircare,Velvet,South,Bengaluru,Marketplace,1,363,20,290.4
NYK106978,2024-07-01,Niacinamide Toner,Skincare,Lumière,West,Pune,Marketplace,2,790,25,1185.0
NYK106979,2024-07-01,Kajal Eyeliner,Makeup,Velvet,South,Kochi,Mobile App,2,494,15,839.8
NYK106980,2024-07-01,Onion Hair Oil,Haircare,Maison Lux,Central,Indore,Marketplace,2,451,0,902.0
NYK106981,2024-07-01,Hair Serum Smooth,Haircare,Velvet,West,Pune,Marketplace,1,363,15,308.55
NYK106982,2024-07-01,Kajal Eyeliner,Makeup,Velvet,West,Pune,Mobile App,1,494,20,395.2
NYK106983,2024-07-01,Hair Serum Smooth,Haircare,Velvet,South,Bengaluru,Web,2,363,10,653.4
NYK106984,2024-07-01,Biotin Gummies,Wellness,Bloomé,South,Kochi,Web,2,1157,5,2198.3
NYK106985,2024-07-01,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Chandigarh,Web,2,662,0,1324.0
NYK106986,2024-07-01,Keratin Conditioner,Haircare,Velvet,South,Bengaluru,Marketplace,2,608,20,972.8
NYK106987,2024-07-01,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Nagpur,Mobile App,3,2032,0,6096.0
NYK106988,2024-07-01,Oud Perfume Luxe,Fragrance,Bloomé,North,Jaipur,Marketplace,1,1812,5,1721.4
NYK106989,2024-07-01,Body Mist Citrus,Fragrance,Bloomé,Central,Nagpur,Marketplace,2,1979,5,3760.1
NYK106990,2024-07-01,Onion Hair Oil,Haircare,Maison Lux,North,Chandigarh,Marketplace,1,451,10,405.9
NYK106991,2024-07-01,Shea Body Lotion,Bath & Body,Pureveda,South,Bengaluru,Mobile App,1,581,10,522.9
NYK106992,2024-07-01,Mascara Volume,Makeup,Glow Co,West,Mumbai,Web,1,465,20,372.0
NYK106993,2024-07-01,Matte Liquid Lipstick,Makeup,Maison Lux,East,Bhubaneswar,Mobile App,2,796,0,1592.0
NYK106994,2024-07-01,Mascara Volume,Makeup,Glow Co,North,Lucknow,Web,2,465,0,930.0
NYK106995,2024-07-01,Collagen Powder,Wellness,Pureveda,South,Bengaluru,Web,1,974,5,925.3
NYK106996,2024-07-01,Hair Serum Smooth,Haircare,Velvet,North,Jaipur,Web,1,363,15,308.55
NYK106997,2024-07-01,Matte Liquid Lipstick,Makeup,Maison Lux,South,Hyderabad,Mobile App,1,796,0,796.0
NYK106998,2024-07-01,Body Mist Citrus,Fragrance,Bloomé,West,Mumbai,Mobile App,1,1979,25,1484.25
NYK106999,2024-07-01,Matte Liquid Lipstick,Makeup,Maison Lux,West,Mumbai,Mobile App,2,796,10,1432.8
NYK107000,2024-07-01,Niacinamide Toner,Skincare,Lumière,West,Ahmedabad,Marketplace,1,790,10,711.0
NYK107001,2024-07-01,Charcoal Face Wash,Bath & Body,Lumière,South,Hyderabad,Web,1,668,10,601.2
NYK107002,2024-07-01,Hair Vitamins,Wellness,Lumière,West,Mumbai,Web,1,879,15,747.15
NYK107003,2024-07-01,Vitamin C Serum,Skincare,Glow Co,North,Chandigarh,Marketplace,2,977,25,1465.5
NYK107004,2024-07-01,Matte Liquid Lipstick,Makeup,Maison Lux,South,Chennai,Web,2,796,10,1432.8
NYK107005,2024-07-01,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,3,581,0,1743.0
NYK107006,2024-07-02,HD Foundation,Makeup,Velvet,East,Guwahati,Mobile App,1,906,15,770.1
NYK107007,2024-07-02,Body Mist Citrus,Fragrance,Bloomé,South,Hyderabad,Mobile App,3,1979,20,4749.6
NYK107008,2024-07-02,Onion Hair Oil,Haircare,Maison Lux,South,Bengaluru,Marketplace,1,451,20,360.8
NYK107009,2024-07-02,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Marketplace,3,1027,0,3081.0
NYK107010,2024-07-02,Keratin Conditioner,Haircare,Velvet,North,Delhi,Mobile App,2,608,25,912.0
NYK107011,2024-07-02,Argan Oil Shampoo,Haircare,Lumière,South,Hyderabad,Marketplace,1,461,0,461.0
NYK107012,2024-07-02,Collagen Powder,Wellness,Pureveda,North,Delhi,Marketplace,1,974,10,876.6
NYK107013,2024-07-02,Vitamin C Serum,Skincare,Glow Co,West,Surat,Marketplace,1,977,20,781.6
NYK107014,2024-07-02,Body Mist Citrus,Fragrance,Bloomé,South,Kochi,Web,2,1979,15,3364.3
NYK107015,2024-07-02,Coffee Body Scrub,Bath & Body,Glow Co,West,Surat,Web,1,694,15,589.9
NYK107016,2024-07-02,Hair Serum Smooth,Haircare,Velvet,South,Hyderabad,Web,2,363,5,689.7
NYK107017,2024-07-02,Kajal Eyeliner,Makeup,Velvet,South,Hyderabad,Web,1,494,15,419.9
NYK107018,2024-07-02,HD Foundation,Makeup,Velvet,West,Pune,Marketplace,4,906,0,3624.0
NYK107019,2024-07-02,Onion Hair Oil,Haircare,Maison Lux,North,Delhi,Mobile App,3,451,0,1353.0
NYK107020,2024-07-02,Vitamin C Serum,Skincare,Glow Co,South,Chennai,Marketplace,1,977,25,732.75
NYK107021,2024-07-02,Body Mist Citrus,Fragrance,Bloomé,Central,Indore,Web,1,1979,10,1781.1
NYK107022,2024-07-02,Sunscreen SPF 50,Skincare,Lumière,North,Delhi,Mobile App,2,764,10,1375.2
NYK107023,2024-07-02,Retinol Cream,Skincare,Glow Co,North,Lucknow,Web,2,1027,15,1745.9
NYK107024,2024-07-02,Charcoal Face Wash,Bath & Body,Lumière,South,Kochi,Web,1,668,20,534.4
NYK107025,2024-07-02,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Marketplace,1,451,0,451.0
NYK107026,2024-07-02,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,1,581,5,551.95
NYK107027,2024-07-02,Onion Hair Oil,Haircare,Maison Lux,West,Ahmedabad,Mobile App,1,451,25,338.25
NYK107028,2024-07-02,Mascara Volume,Makeup,Glow Co,West,Ahmedabad,Mobile App,1,465,10,418.5
NYK107029,2024-07-02,Sunscreen SPF 50,Skincare,Lumière,West,Ahmedabad,Mobile App,1,764,10,687.6
NYK107030,2024-07-02,Charcoal Face Wash,Bath & Body,Lumière,North,Lucknow,Marketplace,3,668,5,1903.8
NYK107031,2024-07-02,Argan Oil Shampoo,Haircare,Lumière,South,Kochi,Mobile App,1,461,20,368.8
NYK107032,2024-07-02,Compact Powder,Makeup,Glow Co,West,Mumbai,Web,1,666,0,666.0
NYK107033,2024-07-02,Oud Perfume Luxe,Fragrance,Bloomé,South,Hyderabad,Web,1,1812,15,1540.2
NYK107034,2024-07-02,Charcoal Face Wash,Bath & Body,Lumière,West,Surat,Mobile App,1,668,10,601.2
NYK107035,2024-07-02,Body Mist Citrus,Fragrance,Bloomé,West,Pune,Marketplace,2,1979,0,3958.0
NYK107036,2024-07-03,Biotin Gummies,Wellness,Bloomé,East,Bhubaneswar,Mobile App,2,1157,0,2314.0
NYK107037,2024-07-03,Mascara Volume,Makeup,Glow Co,North,Chandigarh,Mobile App,1,465,15,395.25
NYK107038,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,North,Delhi,Mobile App,1,581,5,551.95
NYK107039,2024-07-03,Mascara Volume,Makeup,Glow Co,South,Chennai,Web,3,465,20,1116.0
NYK107040,2024-07-03,Retinol Cream,Skincare,Glow Co,South,Bengaluru,Mobile App,1,1027,15,872.95
NYK107041,2024-07-03,Kajal Eyeliner,Makeup,Velvet,East,Kolkata,Marketplace,1,494,10,444.6
NYK107042,2024-07-03,Body Mist Citrus,Fragrance,Bloomé,East,Guwahati,Web,1,1979,25,1484.25
NYK107043,2024-07-03,Coffee Body Scrub,Bath & Body,Glow Co,East,Guwahati,Marketplace,1,694,0,694.0
NYK107044,2024-07-03,Hair Vitamins,Wellness,Lumière,South,Bengaluru,Mobile App,1,879,25,659.25
NYK107045,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Marketplace,1,581,25,435.75
NYK107046,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,1,581,5,551.95
NYK107047,2024-07-03,Onion Hair Oil,Haircare,Maison Lux,West,Surat,Web,1,451,20,360.8
NYK107048,2024-07-03,Coffee Body Scrub,Bath & Body,Glow Co,West,Pune,Mobile App,2,694,15,1179.8
NYK107049,2024-07-03,Onion Hair Oil,Haircare,Maison Lux,South,Kochi,Mobile App,1,451,25,338.25
NYK107050,2024-07-03,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Mobile App,4,461,10,1659.6
NYK107051,2024-07-03,Keratin Conditioner,Haircare,Velvet,South,Chennai,Web,2,608,15,1033.6
NYK107052,2024-07-03,Charcoal Face Wash,Bath & Body,Lumière,West,Mumbai,Web,3,668,0,2004.0
NYK107053,2024-07-03,Eau de Parfum Rose,Fragrance,Maison Lux,West,Pune,Mobile App,2,2032,15,3454.4
NYK107054,2024-07-03,Retinol Cream,Skincare,Glow Co,North,Jaipur,Web,1,1027,15,872.95
NYK107055,2024-07-03,Vitamin C Serum,Skincare,Glow Co,South,Bengaluru,Mobile App,1,977,10,879.3
NYK107056,2024-07-03,Body Mist Citrus,Fragrance,Bloomé,South,Hyderabad,Marketplace,1,1979,5,1880.05
NYK107057,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,Central,Bhopal,Mobile App,3,581,0,1743.0
NYK107058,2024-07-03,Biotin Gummies,Wellness,Bloomé,North,Lucknow,Marketplace,1,1157,0,1157.0
NYK107059,2024-07-03,Collagen Powder,Wellness,Pureveda,North,Jaipur,Web,1,974,10,876.6
NYK107060,2024-07-03,Hair Vitamins,Wellness,Lumière,North,Chandigarh,Mobile App,2,879,15,1494.3
NYK107061,2024-07-03,Charcoal Face Wash,Bath & Body,Lumière,North,Chandigarh,Web,2,668,10,1202.4
NYK107062,2024-07-03,Eau de Parfum Rose,Fragrance,Maison Lux,Central,Bhopal,Web,2,2032,0,4064.0
NYK107063,2024-07-03,Hyaluronic Moisturizer,Skincare,Maison Lux,South,Chennai,Web,1,662,0,662.0
NYK107064,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,South,Chennai,Mobile App,1,581,25,435.75
NYK107065,2024-07-03,Vitamin C Serum,Skincare,Glow Co,North,Jaipur,Mobile App,2,977,5,1856.3
NYK107066,2024-07-03,Coffee Body Scrub,Bath & Body,Glow Co,West,Pune,Mobile App,3,694,0,2082.0
NYK107067,2024-07-03,Coffee Body Scrub,Bath & Body,Glow Co,North,Lucknow,Mobile App,1,694,0,694.0
NYK107068,2024-07-03,Kajal Eyeliner,Makeup,Velvet,East,Guwahati,Marketplace,1,494,5,469.3
NYK107069,2024-07-03,Hyaluronic Moisturizer,Skincare,Maison Lux,West,Pune,Mobile App,2,662,0,1324.0
NYK107070,2024-07-03,Shea Body Lotion,Bath & Body,Pureveda,Central,Indore,Marketplace,1,581,15,493.85
NYK107071,2024-07-03,Sunscreen SPF 50,Skincare,Lumière,North,Lucknow,Mobile App,1,764,15,649.4
NYK107072,2024-07-03,Collagen Powder,Wellness,Pureveda,Central,Bhopal,Mobile App,1,974,20,779.2
NYK107073,2024-07-03,Keratin Conditioner,Haircare,Velvet,South,Chennai,Mobile App,2,608,10,1094.4
NYK107074,2024-07-03,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Marketplace,2,764,20,1222.4
NYK107075,2024-07-04,Retinol Cream,Skincare,Glow Co,North,Delhi,Mobile App,1,1027,0,1027.0
NYK107076,2024-07-04,Hair Vitamins,Wellness,Lumière,West,Mumbai,Marketplace,2,879,0,1758.0
NYK107077,2024-07-04,Shea Body Lotion,Bath & Body,Pureveda,East,Guwahati,Web,3,581,20,1394.4
NYK107078,2024-07-04,HD Foundation,Makeup,Velvet,West,Ahmedabad,Marketplace,1,906,20,724.8
NYK107079,2024-07-04,Retinol Cream,Skincare,Glow Co,North,Jaipur,Web,1,1027,0,1027.0
NYK107080,2024-07-04,Mascara Volume,Makeup,Glow Co,North,Lucknow,Marketplace,1,465,10,418.5
NYK107081,2024-07-04,Kajal Eyeliner,Makeup,Velvet,South,Bengaluru,Marketplace,1,494,15,419.9
NYK107082,2024-07-04,Sunscreen SPF 50,Skincare,Lumière,West,Surat,Web,1,764,15,649.4
NYK107083,2024-07-04,Kajal Eyeliner,Makeup,Velvet,North,Jaipur,Marketplace,2,494,20,790.4
NYK107084,2024-07-04,Biotin Gummies,Wellness,Bloomé,North,Jaipur,Marketplace,1,1157,10,1041.3
NYK107085,2024-07-04,Mascara Volume,Makeup,Glow Co,West,Pune,Marketplace,1,465,0,465.0
NYK107086,2024-07-04,Body Mist Citrus,Fragrance,Bloomé,East,Guwahati,Marketplace,1,1979,0,1979.0
NYK107087,2024-07-04,Hair Serum Smooth,Haircare,Velvet,West,Pune,Mobile App,1,363,10,326.7
NYK107088,2024-07-04,Biotin Gummies,Wellness,Bloomé,West,Mumbai,Marketplace,1,1157,5,1099.15
NYK107089,2024-07-04,Hair Serum Smooth,Haircare,Velvet,North,Jaipur,Web,1,363,20,290.4
NYK107090,2024-07-04,Matte Liquid Lipstick,Makeup,Maison Lux,South,Bengaluru,Web,1,796,20,636.8
NYK107091,2024-07-04,Oud Perfume Luxe,Fragrance,Bloomé,South,Bengaluru,Marketplace,2,1812,10,3261.6
NYK107092,2024-07-04,Collagen Powder,Wellness,Pureveda,South,Kochi,Marketplace,1,974,15,827.9
NYK107093,2024-07-04,Kajal Eyeliner,Makeup,Velvet,North,Delhi,Mobile App,2,494,0,988.0
NYK107094,2024-07-04,Keratin Conditioner,Haircare,Velvet,East,Guwahati,Web,1,608,25,456.0
NYK107095,2024-07-04,Compact Powder,Makeup,Glow Co,East,Guwahati,Marketplace,2,666,25,999.0
NYK107096,2024-07-04,Onion Hair Oil,Haircare,Maison Lux,North,Jaipur,Mobile App,1,451,0,451.0
NYK107097,2024-07-04,Vitamin C Serum,Skincare,Glow Co,South,Kochi,Marketplace,2,977,0,1954.0
NYK107098,2024-07-04,Coffee Body Scrub,Bath & Body,Glow Co,South,Bengaluru,Web,1,694,20,555.2
NYK107099,2024-07-04,Coffee Body Scrub,Bath & Body,Glow Co,North,Lucknow,Marketplace,1,694,15,589.9
NYK107100,2024-07-04,Shea Body Lotion,Bath & Body,Pureveda,East,Kolkata,Mobile App,1,581,25,435.75
NYK107101,2024-07-04,Hair Serum Smooth,Haircare,Velvet,West,Mumbai,Web,2,363,10,653.4
NYK107102,2024-07-04,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Web,1,764,15,649.4
NYK107103,2024-07-04,Keratin Conditioner,Haircare,Velvet,North,Jaipur,Mobile App,1,608,5,577.6
NYK107104,2024-07-04,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Web,1,764,15,649.4
NYK107105,2024-07-04,Matte Liquid Lipstick,Makeup,Maison Lux,Central,Nagpur,Mobile App,2,796,10,1432.8
NYK107106,2024-07-04,Biotin Gummies,Wellness,Bloomé,South,Hyderabad,Web,2,1157,10,2082.6
NYK107107,2024-07-04,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Mobile App,1,581,0,581.0
NYK107108,2024-07-04,Kajal Eyeliner,Makeup,Velvet,North,Jaipur,Web,2,494,20,790.4
NYK107109,2024-07-04,Onion Hair Oil,Haircare,Maison Lux,South,Kochi,Mobile App,1,451,0,451.0
NYK107110,2024-07-04,Compact Powder,Makeup,Glow Co,East,Bhubaneswar,Mobile App,1,666,0,666.0
NYK107111,2024-07-04,Compact Powder,Makeup,Glow Co,South,Kochi,Mobile App,2,666,10,1198.8
NYK107112,2024-07-04,Keratin Conditioner,Haircare,Velvet,West,Pune,Marketplace,2,608,15,1033.6
NYK107113,2024-07-04,Charcoal Face Wash,Bath & Body,Lumière,Central,Bhopal,Marketplace,1,668,0,668.0
NYK107114,2024-07-04,Collagen Powder,Wellness,Pureveda,West,Mumbai,Marketplace,3,974,5,2775.9
NYK107115,2024-07-04,Eau de Parfum Rose,Fragrance,Maison Lux,South,Kochi,Web,2,2032,15,3454.4
NYK107116,2024-07-04,Vitamin C Serum,Skincare,Glow Co,East,Kolkata,Web,2,977,20,1563.2
NYK107117,2024-07-04,Charcoal Face Wash,Bath & Body,Lumière,South,Chennai,Web,1,668,10,601.2
NYK107118,2024-07-04,Body Mist Citrus,Fragrance,Bloomé,North,Lucknow,Marketplace,2,1979,10,3562.2
NYK107119,2024-07-05,Compact Powder,Makeup,Glow Co,East,Kolkata,Mobile App,3,666,0,1998.0
NYK107120,2024-07-05,Hair Vitamins,Wellness,Lumière,South,Hyderabad,Mobile App,1,879,0,879.0
NYK107121,2024-07-05,Keratin Conditioner,Haircare,Velvet,North,Chandigarh,Mobile App,1,608,0,608.0
NYK107122,2024-07-05,Retinol Cream,Skincare,Glow Co,North,Jaipur,Marketplace,3,1027,0,3081.0
NYK107123,2024-07-05,Keratin Conditioner,Haircare,Velvet,East,Guwahati,Mobile App,1,608,10,547.2
NYK107124,2024-07-05,Retinol Cream,Skincare,Glow Co,West,Pune,Mobile App,3,1027,20,2464.8
NYK107125,2024-07-05,Vitamin C Serum,Skincare,Glow Co,East,Guwahati,Marketplace,1,977,0,977.0
NYK107126,2024-07-05,Compact Powder,Makeup,Glow Co,West,Pune,Mobile App,2,666,0,1332.0
NYK107127,2024-07-05,Matte Liquid Lipstick,Makeup,Maison Lux,North,Chandigarh,Mobile App,1,796,5,756.2
NYK107128,2024-07-05,Hyaluronic Moisturizer,Skincare,Maison Lux,North,Chandigarh,Marketplace,2,662,20,1059.2
NYK107129,2024-07-05,Sunscreen SPF 50,Skincare,Lumière,South,Kochi,Web,2,764,20,1222.4
NYK107130,2024-07-05,Eau de Parfum Rose,Fragrance,Maison Lux,North,Lucknow,Mobile App,1,2032,0,2032.0
NYK107131,2024-07-05,Eau de Parfum Rose,Fragrance,Maison Lux,South,Hyderabad,Marketplace,3,2032,15,5181.6
NYK107132,2024-07-05,Argan Oil Shampoo,Haircare,Lumière,West,Mumbai,Mobile App,3,461,10,1244.7
NYK107133,2024-07-05,Shea Body Lotion,Bath & Body,Pureveda,West,Surat,Marketplace,4,581,10,2091.6
NYK107134,2024-07-05,Collagen Powder,Wellness,Pureveda,West,Ahmedabad,Web,1,974,5,925.3
NYK107135,2024-07-05,HD Foundation,Makeup,Velvet,South,Kochi,Marketplace,1,906,0,906.0
NYK107136,2024-07-05,Hair Serum Smooth,Haircare,Velvet,South,Bengaluru,Web,1,363,10,326.7
NYK107137,2024-07-05,Hair Serum Smooth,Haircare,Velvet,East,Guwahati,Web,2,363,25,544.5
NYK107138,2024-07-05,Matte Liquid Lipstick,Makeup,Maison Lux,North,Delhi,Web,1,796,5,756.2
NYK107139,2024-07-05,Body Mist Citrus,Fragrance,Bloomé,North,Chandigarh,Web,1,1979,10,1781.1
NYK107140,2024-07-05,HD Foundation,Makeup,Velvet,West,Pune,Web,2,906,5,1721.4
NYK107141,2024-07-05,Biotin Gummies,Wellness,Bloomé,Central,Nagpur,Marketplace,1,1157,0,1157.0
NYK107142,2024-07-05,Vitamin C Serum,Skincare,Glow Co,South,Bengaluru,Web,1,977,0,977.0
NYK107143,2024-07-05,Onion Hair Oil,Haircare,Maison Lux,North,Delhi,Marketplace,1,451,5,428.45
